resourceId,windowType,start,end,reason
ah-02,available,2026-07-21T09:00:00,2026-07-21T15:00:00,
ah-02,available,2026-07-23T09:00:00,2026-07-23T15:00:00,
ah-02,available,2026-07-28T09:00:00,2026-07-28T15:00:00,
ah-02,available,2026-07-30T09:00:00,2026-07-30T15:00:00,
ah-02,available,2026-08-04T09:00:00,2026-08-04T15:00:00,
ah-02,available,2026-08-06T09:00:00,2026-08-06T15:00:00,
ah-02,available,2026-08-11T09:00:00,2026-08-11T15:00:00,
ah-02,available,2026-08-13T09:00:00,2026-08-13T15:00:00,
ah-02,available,2026-08-18T09:00:00,2026-08-18T15:00:00,
ah-02,available,2026-08-20T09:00:00,2026-08-20T15:00:00,
ah-02,available,2026-08-25T09:00:00,2026-08-25T15:00:00,
ah-02,available,2026-08-27T09:00:00,2026-08-27T15:00:00,
ah-02,downtime,2026-06-25T00:00:00,2026-06-25T23:59:00,Physiotherapist sick day
ah-03,available,2026-06-01T10:00:00,2026-06-01T18:00:00,
ah-03,available,2026-06-03T10:00:00,2026-06-03T18:00:00,
ah-03,available,2026-06-08T10:00:00,2026-06-08T18:00:00,
ah-03,available,2026-06-10T10:00:00,2026-06-10T18:00:00,
ah-03,available,2026-06-15T10:00:00,2026-06-15T18:00:00,
ah-03,available,2026-06-17T10:00:00,2026-06-17T18:00:00,
ah-03,available,2026-06-22T10:00:00,2026-06-22T18:00:00,
ah-03,available,2026-06-24T10:00:00,2026-06-24T18:00:00,
ah-03,available,2026-06-29T10:00:00,2026-06-29T18:00:00,
ah-03,available,2026-07-01T10:00:00,2026-07-01T18:00:00,
ah-03,available,2026-07-06T10:00:00,2026-07-06T18:00:00,
ah-03,available,2026-07-08T10:00:00,2026-07-08T18:00:00,
ah-03,available,2026-07-13T10:00:00,2026-07-13T18:00:00,
ah-03,available,2026-07-15T10:00:00,2026-07-15T18:00:00,
ah-03,available,2026-07-20T10:00:00,2026-07-20T18:00:00,
ah-03,available,2026-07-22T10:00:00,2026-07-22T18:00:00,
ah-03,available,2026-07-27T10:00:00,2026-07-27T18:00:00,
ah-03,available,2026-07-29T10:00:00,2026-07-29T18:00:00,
ah-03,available,2026-08-03T10:00:00,2026-08-03T18:00:00,
ah-03,available,2026-08-05T10:00:00,2026-08-05T18:00:00,
ah-03,available,2026-08-10T10:00:00,2026-08-10T18:00:00,
ah-03,available,2026-08-12T10:00:00,2026-08-12T18:00:00,
ah-03,available,2026-08-17T10:00:00,2026-08-17T18:00:00,
ah-03,available,2026-08-19T10:00:00,2026-08-19T18:00:00,
ah-03,available,2026-08-24T10:00:00,2026-08-24T18:00:00,
ah-03,available,2026-08-26T10:00:00,2026-08-26T18:00:00,
ah-03,available,2026-08-31T10:00:00,2026-08-31T18:00:00,
ah-04,available,2026-06-04T10:00:00,2026-06-04T19:00:00,
ah-04,available,2026-06-06T10:00:00,2026-06-06T19:00:00,
ah-04,available,2026-06-11T10:00:00,2026-06-11T19:00:00,
ah-04,available,2026-06-13T10:00:00,2026-06-13T19:00:00,
ah-04,available,2026-06-18T10:00:00,2026-06-18T19:00:00,
ah-04,available,2026-06-20T10:00:00,2026-06-20T19:00:00,
ah-04,available,2026-06-25T10:00:00,2026-06-25T19:00:00,
ah-04,available,2026-06-27T10:00:00,2026-06-27T19:00:00,
ah-04,available,2026-07-02T10:00:00,2026-07-02T19:00:00,
ah-04,available,2026-07-04T10:00:00,2026-07-04T19:00:00,
ah-04,available,2026-07-09T10:00:00,2026-07-09T19:00:00,
ah-04,available,2026-07-11T10:00:00,2026-07-11T19:00:00,
ah-04,available,2026-07-16T10:00:00,2026-07-16T19:00:00,
ah-04,available,2026-07-18T10:00:00,2026-07-18T19:00:00,
ah-04,available,2026-07-23T10:00:00,2026-07-23T19:00:00,
ah-04,available,2026-07-25T10:00:00,2026-07-25T19:00:00,
ah-04,available,2026-07-30T10:00:00,2026-07-30T19:00:00,
ah-04,available,2026-08-01T10:00:00,2026-08-01T19:00:00,
ah-04,available,2026-08-06T10:00:00,2026-08-06T19:00:00,
ah-04,available,2026-08-08T10:00:00,2026-08-08T19:00:00,
ah-04,available,2026-08-13T10:00:00,2026-08-13T19:00:00,
ah-04,available,2026-08-15T10:00:00,2026-08-15T19:00:00,
ah-04,available,2026-08-20T10:00:00,2026-08-20T19:00:00,
ah-04,available,2026-08-22T10:00:00,2026-08-22T19:00:00,
ah-04,available,2026-08-27T10:00:00,2026-08-27T19:00:00,
ah-04,available,2026-08-29T10:00:00,2026-08-29T19:00:00,
ah-04,downtime,2026-08-01T00:00:00,2026-08-07T23:59:00,Massage therapist on leave
ah-05,available,2026-06-01T07:00:00,2026-06-01T11:00:00,
ah-05,available,2026-06-03T07:00:00,2026-06-03T11:00:00,
ah-05,available,2026-06-05T07:00:00,2026-06-05T11:00:00,
ah-05,available,2026-06-06T07:00:00,2026-06-06T11:00:00,
ah-05,available,2026-06-08T07:00:00,2026-06-08T11:00:00,
ah-05,available,2026-06-10T07:00:00,2026-06-10T11:00:00,
ah-05,available,2026-06-12T07:00:00,2026-06-12T11:00:00,
ah-05,available,2026-06-13T07:00:00,2026-06-13T11:00:00,
ah-05,available,2026-06-15T07:00:00,2026-06-15T11:00:00,
ah-05,available,2026-06-17T07:00:00,2026-06-17T11:00:00,
ah-05,available,2026-06-19T07:00:00,2026-06-19T11:00:00,
ah-05,available,2026-06-20T07:00:00,2026-06-20T11:00:00,
ah-05,available,2026-06-22T07:00:00,2026-06-22T11:00:00,
ah-05,available,2026-06-24T07:00:00,2026-06-24T11:00:00,
ah-05,available,2026-06-26T07:00:00,2026-06-26T11:00:00,
ah-05,available,2026-06-27T07:00:00,2026-06-27T11:00:00,
ah-05,available,2026-06-29T07:00:00,2026-06-29T11:00:00,
ah-05,available,2026-07-01T07:00:00,2026-07-01T11:00:00,
ah-05,available,2026-07-03T07:00:00,2026-07-03T11:00:00,
ah-05,available,2026-07-04T07:00:00,2026-07-04T11:00:00,
ah-05,available,2026-07-06T07:00:00,2026-07-06T11:00:00,
ah-05,available,2026-07-08T07:00:00,2026-07-08T11:00:00,
ah-05,available,2026-07-10T07:00:00,2026-07-10T11:00:00,
ah-05,available,2026-07-11T07:00:00,2026-07-11T11:00:00,
ah-05,available,2026-07-13T07:00:00,2026-07-13T11:00:00,
ah-05,available,2026-07-15T07:00:00,2026-07-15T11:00:00,
ah-05,available,2026-07-17T07:00:00,2026-07-17T11:00:00,
ah-05,available,2026-07-18T07:00:00,2026-07-18T11:00:00,
ah-05,available,2026-07-20T07:00:00,2026-07-20T11:00:00,
ah-05,available,2026-07-22T07:00:00,2026-07-22T11:00:00,
ah-05,available,2026-07-24T07:00:00,2026-07-24T11:00:00,
ah-05,available,2026-07-25T07:00:00,2026-07-25T11:00:00,
ah-05,available,2026-07-27T07:00:00,2026-07-27T11:00:00,
ah-05,available,2026-07-29T07:00:00,2026-07-29T11:00:00,
ah-05,available,2026-07-31T07:00:00,2026-07-31T11:00:00,
ah-05,available,2026-08-01T07:00:00,2026-08-01T11:00:00,
ah-05,available,2026-08-03T07:00:00,2026-08-03T11:00:00,
ah-05,available,2026-08-05T07:00:00,2026-08-05T11:00:00,
ah-05,available,2026-08-07T07:00:00,2026-08-07T11:00:00,
ah-05,available,2026-08-08T07:00:00,2026-08-08T11:00:00,
ah-05,available,2026-08-10T07:00:00,2026-08-10T11:00:00,
ah-05,available,2026-08-12T07:00:00,2026-08-12T11:00:00,
ah-05,available,2026-08-14T07:00:00,2026-08-14T11:00:00,
ah-05,available,2026-08-15T07:00:00,2026-08-15T11:00:00,
ah-05,available,2026-08-17T07:00:00,2026-08-17T11:00:00,
ah-05,available,2026-08-19T07:00:00,2026-08-19T11:00:00,
ah-05,available,2026-08-21T07:00:00,2026-08-21T11:00:00,
ah-05,available,2026-08-22T07:00:00,2026-08-22T11:00:00,
ah-05,available,2026-08-24T07:00:00,2026-08-24T11:00:00,
ah-05,available,2026-08-26T07:00:00,2026-08-26T11:00:00,
ah-05,available,2026-08-28T07:00:00,2026-08-28T11:00:00,
ah-05,available,2026-08-29T07:00:00,2026-08-29T11:00:00,
ah-05,available,2026-08-31T07:00:00,2026-08-31T11:00:00,
ah-06,available,2026-06-01T09:00:00,2026-06-01T18:00:00,
ah-06,available,2026-06-02T09:00:00,2026-06-02T18:00:00,
ah-06,available,2026-06-03T09:00:00,2026-06-03T18:00:00,
ah-06,available,2026-06-04T09:00:00,2026-06-04T18:00:00,
ah-06,available,2026-06-05T09:00:00,2026-06-05T18:00:00,
ah-06,available,2026-06-08T09:00:00,2026-06-08T18:00:00,
ah-06,available,2026-06-09T09:00:00,2026-06-09T18:00:00,
ah-06,available,2026-06-10T09:00:00,2026-06-10T18:00:00,
ah-06,available,2026-06-11T09:00:00,2026-06-11T18:00:00,
ah-06,available,2026-06-12T09:00:00,2026-06-12T18:00:00,
ah-06,available,2026-06-15T09:00:00,2026-06-15T18:00:00,
ah-06,available,2026-06-16T09:00:00,2026-06-16T18:00:00,
ah-06,available,2026-06-17T09:00:00,2026-06-17T18:00:00,
ah-06,available,2026-06-18T09:00:00,2026-06-18T18:00:00,
ah-06,available,2026-06-19T09:00:00,2026-06-19T18:00:00,
ah-06,available,2026-06-22T09:00:00,2026-06-22T18:00:00,
ah-06,available,2026-06-23T09:00:00,2026-06-23T18:00:00,
ah-06,available,2026-06-24T09:00:00,2026-06-24T18:00:00,
ah-06,available,2026-06-25T09:00:00,2026-06-25T18:00:00,
ah-06,available,2026-06-26T09:00:00,2026-06-26T18:00:00,
ah-06,available,2026-06-29T09:00:00,2026-06-29T18:00:00,
ah-06,available,2026-06-30T09:00:00,2026-06-30T18:00:00,
ah-06,available,2026-07-01T09:00:00,2026-07-01T18:00:00,
ah-06,available,2026-07-02T09:00:00,2026-07-02T18:00:00,
ah-06,available,2026-07-03T09:00:00,2026-07-03T18:00:00,
ah-06,available,2026-07-06T09:00:00,2026-07-06T18:00:00,
ah-06,available,2026-07-07T09:00:00,2026-07-07T18:00:00,
ah-06,available,2026-07-08T09:00:00,2026-07-08T18:00:00,
ah-06,available,2026-07-09T09:00:00,2026-07-09T18:00:00,
ah-06,available,2026-07-10T09:00:00,2026-07-10T18:00:00,
ah-06,available,2026-07-13T09:00:00,2026-07-13T18:00:00,
ah-06,available,2026-07-14T09:00:00,2026-07-14T18:00:00,
ah-06,available,2026-07-15T09:00:00,2026-07-15T18:00:00,
ah-06,available,2026-07-16T09:00:00,2026-07-16T18:00:00,
ah-06,available,2026-07-17T09:00:00,2026-07-17T18:00:00,
ah-06,available,2026-07-20T09:00:00,2026-07-20T18:00:00,
ah-06,available,2026-07-21T09:00:00,2026-07-21T18:00:00,
ah-06,available,2026-07-22T09:00:00,2026-07-22T18:00:00,
ah-06,available,2026-07-23T09:00:00,2026-07-23T18:00:00,
ah-06,available,2026-07-24T09:00:00,2026-07-24T18:00:00,
ah-06,available,2026-07-27T09:00:00,2026-07-27T18:00:00,
ah-06,available,2026-07-28T09:00:00,2026-07-28T18:00:00,
ah-06,available,2026-07-29T09:00:00,2026-07-29T18:00:00,
ah-06,available,2026-07-30T09:00:00,2026-07-30T18:00:00,
ah-06,available,2026-07-31T09:00:00,2026-07-31T18:00:00,
ah-06,available,2026-08-03T09:00:00,2026-08-03T18:00:00,
ah-06,available,2026-08-04T09:00:00,2026-08-04T18:00:00,
ah-06,available,2026-08-05T09:00:00,2026-08-05T18:00:00,
ah-06,available,2026-08-06T09:00:00,2026-08-06T18:00:00,
ah-06,available,2026-08-07T09:00:00,2026-08-07T18:00:00,
ah-06,available,2026-08-10T09:00:00,2026-08-10T18:00:00,
ah-06,available,2026-08-11T09:00:00,2026-08-11T18:00:00,
ah-06,available,2026-08-12T09:00:00,2026-08-12T18:00:00,
ah-06,available,2026-08-13T09:00:00,2026-08-13T18:00:00,
ah-06,available,2026-08-14T09:00:00,2026-08-14T18:00:00,
ah-06,available,2026-08-17T09:00:00,2026-08-17T18:00:00,
ah-06,available,2026-08-18T09:00:00,2026-08-18T18:00:00,
ah-06,available,2026-08-19T09:00:00,2026-08-19T18:00:00,
ah-06,available,2026-08-20T09:00:00,2026-08-20T18:00:00,
ah-06,available,2026-08-21T09:00:00,2026-08-21T18:00:00,
ah-06,available,2026-08-24T09:00:00,2026-08-24T18:00:00,
ah-06,available,2026-08-25T09:00:00,2026-08-25T18:00:00,
ah-06,available,2026-08-26T09:00:00,2026-08-26T18:00:00,
ah-06,available,2026-08-27T09:00:00,2026-08-27T18:00:00,
ah-06,available,2026-08-28T09:00:00,2026-08-28T18:00:00,
ah-06,available,2026-08-31T09:00:00,2026-08-31T18:00:00,
ah-07,available,2026-06-02T11:00:00,2026-06-02T17:00:00,
ah-07,available,2026-06-04T11:00:00,2026-06-04T17:00:00,
ah-07,available,2026-06-09T11:00:00,2026-06-09T17:00:00,
ah-07,available,2026-06-11T11:00:00,2026-06-11T17:00:00,
ah-07,available,2026-06-16T11:00:00,2026-06-16T17:00:00,
ah-07,available,2026-06-18T11:00:00,2026-06-18T17:00:00,
ah-07,available,2026-06-23T11:00:00,2026-06-23T17:00:00,
ah-07,available,2026-06-25T11:00:00,2026-06-25T17:00:00,
ah-07,available,2026-06-30T11:00:00,2026-06-30T17:00:00,
ah-07,available,2026-07-02T11:00:00,2026-07-02T17:00:00,
ah-07,available,2026-07-07T11:00:00,2026-07-07T17:00:00,
ah-07,available,2026-07-09T11:00:00,2026-07-09T17:00:00,
ah-07,available,2026-07-14T11:00:00,2026-07-14T17:00:00,
ah-07,available,2026-07-16T11:00:00,2026-07-16T17:00:00,
ah-07,available,2026-07-21T11:00:00,2026-07-21T17:00:00,
ah-07,available,2026-07-23T11:00:00,2026-07-23T17:00:00,
ah-07,available,2026-07-28T11:00:00,2026-07-28T17:00:00,
ah-07,available,2026-07-30T11:00:00,2026-07-30T17:00:00,
ah-07,available,2026-08-04T11:00:00,2026-08-04T17:00:00,
ah-07,available,2026-08-06T11:00:00,2026-08-06T17:00:00,
ah-07,available,2026-08-11T11:00:00,2026-08-11T17:00:00,
ah-07,available,2026-08-13T11:00:00,2026-08-13T17:00:00,
ah-07,available,2026-08-18T11:00:00,2026-08-18T17:00:00,
ah-07,available,2026-08-20T11:00:00,2026-08-20T17:00:00,
ah-07,available,2026-08-25T11:00:00,2026-08-25T17:00:00,
ah-07,available,2026-08-27T11:00:00,2026-08-27T17:00:00,
ah-08,available,2026-06-02T08:00:00,2026-06-02T13:00:00,
ah-08,available,2026-06-04T08:00:00,2026-06-04T13:00:00,
ah-08,available,2026-06-06T08:00:00,2026-06-06T13:00:00,
ah-08,available,2026-06-09T08:00:00,2026-06-09T13:00:00,
ah-08,available,2026-06-11T08:00:00,2026-06-11T13:00:00,
ah-08,available,2026-06-13T08:00:00,2026-06-13T13:00:00,
ah-08,available,2026-06-16T08:00:00,2026-06-16T13:00:00,
ah-08,available,2026-06-18T08:00:00,2026-06-18T13:00:00,
ah-08,available,2026-06-20T08:00:00,2026-06-20T13:00:00,
ah-08,available,2026-06-23T08:00:00,2026-06-23T13:00:00,
ah-08,available,2026-06-25T08:00:00,2026-06-25T13:00:00,
ah-08,available,2026-06-27T08:00:00,2026-06-27T13:00:00,
ah-08,available,2026-06-30T08:00:00,2026-06-30T13:00:00,
ah-08,available,2026-07-02T08:00:00,2026-07-02T13:00:00,
ah-08,available,2026-07-04T08:00:00,2026-07-04T13:00:00,
ah-08,available,2026-07-07T08:00:00,2026-07-07T13:00:00,
ah-08,available,2026-07-09T08:00:00,2026-07-09T13:00:00,
ah-08,available,2026-07-11T08:00:00,2026-07-11T13:00:00,
ah-08,available,2026-07-14T08:00:00,2026-07-14T13:00:00,
ah-08,available,2026-07-16T08:00:00,2026-07-16T13:00:00,
ah-08,available,2026-07-18T08:00:00,2026-07-18T13:00:00,
ah-08,available,2026-07-21T08:00:00,2026-07-21T13:00:00,
ah-08,available,2026-07-23T08:00:00,2026-07-23T13:00:00,
ah-08,available,2026-07-25T08:00:00,2026-07-25T13:00:00,
ah-08,available,2026-07-28T08:00:00,2026-07-28T13:00:00,
ah-08,available,2026-07-30T08:00:00,2026-07-30T13:00:00,
ah-08,available,2026-08-01T08:00:00,2026-08-01T13:00:00,
ah-08,available,2026-08-04T08:00:00,2026-08-04T13:00:00,
ah-08,available,2026-08-06T08:00:00,2026-08-06T13:00:00,
ah-08,available,2026-08-08T08:00:00,2026-08-08T13:00:00,
ah-08,available,2026-08-11T08:00:00,2026-08-11T13:00:00,
ah-08,available,2026-08-13T08:00:00,2026-08-13T13:00:00,
ah-08,available,2026-08-15T08:00:00,2026-08-15T13:00:00,
ah-08,available,2026-08-18T08:00:00,2026-08-18T13:00:00,
ah-08,available,2026-08-20T08:00:00,2026-08-20T13:00:00,
ah-08,available,2026-08-22T08:00:00,2026-08-22T13:00:00,
ah-08,available,2026-08-25T08:00:00,2026-08-25T13:00:00,
ah-08,available,2026-08-27T08:00:00,2026-08-27T13:00:00,
ah-08,available,2026-08-29T08:00:00,2026-08-29T13:00:00,
ah-09,available,2026-06-01T13:00:00,2026-06-01T18:00:00,
ah-09,available,2026-06-05T13:00:00,2026-06-05T18:00:00,
ah-09,available,2026-06-08T13:00:00,2026-06-08T18:00:00,
ah-09,available,2026-06-12T13:00:00,2026-06-12T18:00:00,
ah-09,available,2026-06-15T13:00:00,2026-06-15T18:00:00,
ah-09,available,2026-06-19T13:00:00,2026-06-19T18:00:00,
ah-09,available,2026-06-22T13:00:00,2026-06-22T18:00:00,
ah-09,available,2026-06-26T13:00:00,2026-06-26T18:00:00,
ah-09,available,2026-06-29T13:00:00,2026-06-29T18:00:00,
ah-09,available,2026-07-03T13:00:00,2026-07-03T18:00:00,
ah-09,available,2026-07-06T13:00:00,2026-07-06T18:00:00,
ah-09,available,2026-07-10T13:00:00,2026-07-10T18:00:00,
ah-09,available,2026-07-13T13:00:00,2026-07-13T18:00:00,
ah-09,available,2026-07-17T13:00:00,2026-07-17T18:00:00,
ah-09,available,2026-07-20T13:00:00,2026-07-20T18:00:00,
ah-09,available,2026-07-24T13:00:00,2026-07-24T18:00:00,
ah-09,available,2026-07-27T13:00:00,2026-07-27T18:00:00,
ah-09,available,2026-07-31T13:00:00,2026-07-31T18:00:00,
ah-09,available,2026-08-03T13:00:00,2026-08-03T18:00:00,
ah-09,available,2026-08-07T13:00:00,2026-08-07T18:00:00,
ah-09,available,2026-08-10T13:00:00,2026-08-10T18:00:00,
ah-09,available,2026-08-14T13:00:00,2026-08-14T18:00:00,
ah-09,available,2026-08-17T13:00:00,2026-08-17T18:00:00,
ah-09,available,2026-08-21T13:00:00,2026-08-21T18:00:00,
ah-09,available,2026-08-24T13:00:00,2026-08-24T18:00:00,
ah-09,available,2026-08-28T13:00:00,2026-08-28T18:00:00,
ah-09,available,2026-08-31T13:00:00,2026-08-31T18:00:00,
